time,torque,rotary_speed,ROP,bottom_rotary_speed_filtered,block_position,weight_on_hook,weight_on_bit,SPP,fluid_flow,Total pump stoke,total_pit_volume,heave_bit_depth,hole_depth_filtered,choke_pressure_filtered,kill_pressure_filtered,trip_tank_volume,inclination_filtered
2021-05-09 09:23:00,0.0,0.0,0.0,0.0,41.28,290.834,0.0,73.0,299.57,17.0,541.3,1862.9,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:23:10,0.0,0.0,0.0,0.0,41.21,293.284,0.0,67.0,300.63,58.0,539.92,1862.96,1865.63,8.16,24.48,13.33,0.0
2021-05-09 09:23:20,0.0,0.0,0.0,0.0,40.98,295.258,0.0,66.0,300.1,60.0,538.41,1863.17,1865.63,8.16,24.48,13.33,0.0
2021-05-09 09:23:30,184.39,0.0,0.0,0.0,40.81,296.132,0.0,65.0,300.1,60.0,537.15,1863.37,1865.63,8.78,24.48,13.27,0.0
2021-05-09 09:23:40,179.23,0.0,0.0,0.0,40.81,295.93,0.0,65.0,298.25,60.0,535.77,1863.54,1865.63,8.78,25.04,13.33,0.0
2021-05-09 09:23:50,184.39,0.0,0.0,0.0,40.92,295.51,0.0,116.0,301.16,60.0,534.19,1863.28,1865.63,8.16,24.48,13.27,0.0
2021-05-09 09:24:00,184.39,0.0,0.0,0.0,41.14,292.59,0.0,173.0,297.72,60.0,533.19,1863.03,1865.63,7.59,24.48,13.27,0.0
2021-05-09 09:24:10,184.39,0.0,0.0,0.0,41.05,295.842,0.0,185.0,297.19,60.0,531.61,1863.13,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:24:20,184.39,0.0,0.0,0.0,40.97,295.71,0.0,511.0,580.39,60.0,530.04,1863.13,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:24:30,174.8,0.0,0.0,0.0,41.29,290.27,0.0,979.0,684.47,108.0,528.66,1862.89,1865.63,8.78,23.91,13.27,0.0
2021-05-09 09:24:40,174.8,0.0,0.0,0.0,41.43,288.216,0.0,1044.0,699.0,136.0,526.71,1862.75,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:24:50,174.8,0.0,0.0,0.0,41.45,288.934,0.0,1059.0,699.0,139.0,522.62,1862.71,1865.63,9.35,24.48,13.33,0.0
2021-05-09 09:25:00,179.23,0.0,0.0,0.0,41.39,290.43,0.0,1081.0,697.41,138.0,519.6,1862.82,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:25:10,165.21,0.0,0.0,0.0,41.47,289.668,0.0,1146.0,697.41,138.0,516.46,1862.62,1865.63,8.78,24.48,13.27,0.0
2021-05-09 09:25:20,179.23,0.0,0.0,0.0,41.07,294.124,0.0,1160.0,700.85,138.0,513.5,1862.88,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:25:30,179.23,0.0,0.0,0.0,40.95,294.806,0.0,1153.0,696.89,138.0,513.5,1863.24,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:25:40,169.64,0.0,0.0,0.0,40.94,294.632,0.0,1160.0,698.47,138.0,508.09,1863.24,1865.63,8.78,25.04,13.33,0.0
2021-05-09 09:25:50,174.8,0.0,0.0,0.0,41.04,292.59,0.0,1160.0,701.91,138.0,504.88,1863.16,1865.63,8.78,25.04,13.33,0.0
2021-05-09 09:26:00,179.23,0.0,0.0,0.0,41.06,291.182,0.0,1160.0,697.41,139.0,501.49,1863.16,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:26:10,179.23,0.0,0.0,0.0,40.93,295.476,0.0,1160.0,696.89,140.0,499.47,1863.25,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:26:20,188.82,0.0,0.0,0.0,40.77,298.552,0.0,1175.0,702.43,138.0,497.4,1863.0,1865.63,8.78,25.04,13.33,0.0
2021-05-09 09:26:30,179.23,0.0,0.0,0.0,41.06,293.084,0.0,1175.0,701.91,139.0,494.19,1862.75,1865.63,8.16,24.48,13.27,0.0
2021-05-09 09:26:40,127.6,0.0,0.0,0.0,41.19,291.462,0.0,1168.0,697.94,138.0,492.3,1862.99,1865.63,9.35,25.61,13.27,0.0
2021-05-09 09:26:50,122.44,0.0,0.0,0.0,41.06,291.944,0.0,1168.0,699.79,139.0,490.1,1863.13,1865.63,8.78,23.91,13.27,0.0
2021-05-09 09:27:00,137.19,0.0,0.0,0.0,41.5,285.302,2.75,1168.0,700.32,138.0,489.16,1862.67,1865.63,9.35,25.04,13.33,0.0
2021-05-09 09:27:10,137.19,0.0,0.0,0.0,41.74,284.866,3.19,1168.0,701.38,139.0,487.33,1862.44,1865.63,8.78,25.61,13.27,0.0
2021-05-09 09:27:20,137.19,0.0,0.0,0.0,41.45,289.972,3.19,1168.0,701.38,139.0,485.38,1862.77,1865.63,8.78,24.48,13.27,0.0
2021-05-09 09:27:30,0.0,0.0,0.0,0.0,41.1,294.022,3.19,1160.0,700.85,138.0,481.17,1863.08,1865.63,8.16,25.04,13.33,0.0
2021-05-09 09:27:40,0.0,0.0,0.0,0.0,40.9,295.626,3.19,1160.0,700.32,138.0,479.72,1863.28,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:27:50,0.0,0.0,0.0,0.0,40.66,298.668,3.19,1153.0,697.94,139.0,475.64,1863.76,1865.63,8.16,24.48,13.33,0.0
2021-05-09 09:28:00,0.0,0.0,0.0,0.0,41.07,292.574,3.19,341.0,288.74,120.0,472.11,1863.1,1865.63,8.78,24.48,13.27,0.0
2021-05-09 09:28:10,0.0,0.0,0.0,0.0,41.03,294.832,3.19,109.0,222.96,77.0,470.79,1863.15,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:28:20,0.0,0.0,0.0,0.0,41.02,295.592,3.19,63.0,103.03,45.0,469.6,1863.15,1865.63,8.16,23.91,13.27,0.0
2021-05-09 09:28:30,0.0,0.0,0.0,0.0,41.02,295.856,3.19,62.0,103.56,19.0,469.16,1863.32,1865.63,8.78,23.91,13.33,0.0
2021-05-09 09:28:40,0.0,0.0,0.0,0.0,41.02,292.62,3.19,59.0,103.03,21.0,469.53,1863.16,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:28:50,0.0,0.0,0.0,0.0,41.2,289.356,3.19,61.0,102.5,21.0,470.04,1863.07,1865.63,8.16,25.04,13.33,0.0
2021-05-09 09:29:00,255.2,0.0,0.0,0.0,41.02,296.282,3.19,72.0,356.37,21.0,470.48,1863.24,1865.63,8.16,24.48,13.33,0.0
2021-05-09 09:29:10,216.84,0.0,0.0,0.0,40.79,299.878,3.19,674.0,632.69,57.0,470.6,1863.38,1865.63,8.78,24.48,13.27,0.0
2021-05-09 09:29:20,216.84,0.0,0.0,0.0,41.08,290.778,3.19,1008.0,700.85,105.0,470.86,1863.1,1865.63,8.16,23.91,13.27,0.0
2021-05-09 09:29:30,222.01,0.0,0.0,0.0,41.13,289.776,3.19,1044.0,700.85,139.0,470.04,1863.06,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:29:40,222.01,0.0,0.0,0.0,40.96,294.876,3.19,1044.0,699.79,139.0,469.16,1863.21,1865.63,8.16,25.04,13.33,0.0
2021-05-09 09:29:50,193.24,0.0,0.0,0.0,40.98,295.31,3.19,1081.0,699.0,139.0,467.46,1863.15,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:30:00,174.8,0.0,0.0,0.0,40.76,297.09,3.19,1131.0,701.38,138.0,465.76,1863.35,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:30:10,165.21,0.0,0.0,0.0,40.78,297.908,3.19,1146.0,696.89,139.0,464.38,1863.32,1865.63,8.16,25.04,13.27,0.0
2021-05-09 09:30:20,179.23,0.0,0.0,0.0,41.21,292.792,3.19,1160.0,700.85,139.0,463.12,1862.88,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:30:30,174.8,0.0,0.0,0.0,41.15,294.836,3.19,1160.0,700.32,139.0,461.23,1862.92,1865.63,8.16,25.04,13.27,0.0
2021-05-09 09:30:40,184.39,0.0,0.0,0.0,40.92,298.324,0.0,1160.0,699.79,138.0,459.03,1863.12,1865.63,8.16,25.04,13.33,0.0
2021-05-09 09:30:50,184.39,0.0,0.0,0.0,40.83,298.212,0.0,1168.0,697.94,139.0,457.71,1863.1,1865.63,8.16,24.48,13.33,0.0
2021-05-09 09:31:00,169.64,0.0,0.0,0.0,41.04,294.606,0.0,1153.0,698.47,139.0,451.92,1863.18,1865.63,8.16,24.48,13.33,0.0
2021-05-09 09:31:10,169.64,0.0,0.0,0.0,41.12,294.328,0.0,1160.0,698.47,138.0,449.6,1863.06,1865.63,8.16,25.04,13.33,0.0
2021-05-09 09:31:20,174.8,0.0,0.0,0.0,41.05,294.782,0.0,1160.0,696.89,138.0,447.52,1863.41,1865.63,8.78,25.04,13.33,0.0
2021-05-09 09:31:30,169.64,0.0,0.0,0.0,41.05,294.622,0.0,1160.0,701.38,138.0,445.88,1863.13,1865.63,8.78,24.48,13.27,0.0
2021-05-09 09:31:40,141.61,0.0,0.0,0.0,41.05,295.074,0.0,1153.0,697.94,139.0,444.31,1863.13,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:31:50,155.63,0.0,0.0,0.0,41.04,294.812,0.0,1153.0,700.32,139.0,443.31,1863.13,1865.63,8.16,24.48,13.33,0.0
2021-05-09 09:32:00,151.2,0.0,0.0,0.0,40.66,297.184,0.0,1160.0,699.0,139.0,442.74,1863.34,1865.63,8.78,24.48,13.27,0.0
2021-05-09 09:32:10,141.61,0.0,0.0,0.0,40.93,294.984,0.0,1160.0,696.89,138.0,442.17,1863.24,1865.63,8.16,25.04,13.33,0.0
2021-05-09 09:32:20,155.63,0.0,0.0,0.0,41.09,294.698,0.0,1160.0,700.32,138.0,440.85,1863.09,1865.63,8.16,24.48,13.33,0.0
2021-05-09 09:32:30,151.2,0.0,0.0,0.0,41.53,287.328,0.72,1160.0,698.47,139.0,440.41,1862.83,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:32:40,151.2,0.0,0.0,0.0,41.42,288.874,0.72,1146.0,697.94,139.0,439.72,1862.76,1865.63,9.35,25.04,13.33,0.0
2021-05-09 09:32:50,0.0,0.0,0.0,0.0,40.89,294.698,0.72,1153.0,699.79,138.0,438.34,1863.28,1865.63,8.78,24.48,13.27,0.0
2021-05-09 09:33:00,0.0,0.0,0.0,0.0,40.97,292.512,0.72,1160.0,701.91,139.0,437.77,1863.12,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:33:10,0.0,0.0,0.0,0.0,40.77,296.302,0.72,1153.0,697.94,139.0,437.08,1863.4,1865.63,8.16,25.61,13.27,0.0
2021-05-09 09:33:20,939.65,15.0,0.0,0.0,40.81,294.64,0.72,1153.0,699.79,138.0,436.2,1863.48,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:33:30,1387.35,15.0,0.0,0.0,41.13,289.578,0.72,1146.0,700.32,139.0,434.12,1863.05,1865.63,8.78,24.48,13.27,0.0
2021-05-09 09:33:40,344.44,15.0,0.0,0.0,41.28,290.864,0.72,1153.0,700.85,139.0,433.62,1863.09,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:33:50,1410.96,15.0,0.0,0.0,41.11,295.006,0.72,1153.0,700.85,139.0,432.49,1863.07,1865.63,8.16,25.04,13.33,0.0
2021-05-09 09:34:00,750.84,15.0,0.0,0.0,40.98,294.918,0.72,1153.0,698.47,138.0,431.8,1863.19,1865.63,8.78,25.04,13.33,0.0
2021-05-09 09:34:10,1198.54,15.0,0.0,0.0,40.87,296.102,0.72,1153.0,699.0,139.0,430.6,1863.31,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:34:20,1217.72,15.0,0.0,0.0,40.94,294.158,0.72,1160.0,696.89,139.0,429.47,1863.17,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:34:30,1312.12,15.0,0.0,0.0,41.01,291.656,0.72,1153.0,700.85,139.0,428.84,1863.17,1865.63,8.16,25.04,13.33,0.0
2021-05-09 09:34:40,812.06,15.0,0.0,0.0,40.68,298.878,0.72,1146.0,698.47,139.0,428.08,1863.61,1865.63,8.78,25.04,13.27,0.0
2021-05-09 09:34:50,972.11,15.0,0.0,0.0,40.52,301.004,0.72,1146.0,699.0,138.0,427.27,1863.73,1865.63,8.78,24.48,13.33,0.0
2021-05-09 09:35:00,731.66,15.0,0.0,0.0,40.68,298.928,0.72,1160.0,699.79,138.0,426.39,1863.4,1865.63,8.16,25.61,13.27,0.0
2021-05-09 09:35:10,1292.95,15.0,0.0,0.0,41.02,292.364,0.72,1160.0,699.0,139.0,426.32,1862.97,1865.63,8.78,25.61,13.27,0.0
2021-05-09 09:35:20,1048.08,15.0,0.0,0.0,40.98,287.116,0.94,1160.0,699.0,139.0,425.82,1863.2,1865.63,8.78,25.61,13.33,0.0
2021-05-09 09:35:30,963.26,15.0,0.0,0.0,40.77,283.792,4.26,1146.0,701.38,138.0,425.82,1863.76,1865.63,8.78,25.61,13.33,0.0
2021-05-09 09:35:40,1142.48,15.0,0.0,0.0,39.72,291.942,4.26,1153.0,699.79,139.0,425.95,1865.63,1865.63,8.16,25.61,13.33,0.0
2021-05-09 09:35:50,906.46,15.0,0.0,0.0,39.06,293.452,4.26,1168.0,699.79,139.0,425.25,1865.63,1865.63,8.16,25.04,13.27,0.0
2021-05-09 09:36:00,2081.4,15.0,50.4,0.0,38.25,290.95,4.26,1168.0,699.79,139.0,425.51,1865.77,1865.77,8.16,24.48,13.27,0.0
2021-05-09 09:36:10,1236.89,15.0,97.2,0.0,38.13,291.026,4.26,1175.0,698.47,139.0,425.76,1866.04,1866.04,8.78,25.04,13.27,0.0
2021-05-09 09:36:20,1453.73,15.0,50.4,0.0,38.21,286.51,1.54,1168.0,698.47,139.0,425.76,1866.18,1866.18,8.16,25.04,13.27,0.0
2021-05-09 09:36:30,0.0,15.0,84.6,0.0,37.52,293.41,1.54,1182.0,700.32,138.0,425.51,1866.65,1866.65,8.16,25.04,13.33,1.01
2021-05-09 09:36:40,3884.74,15.0,25.2,0.0,37.43,291.772,1.54,1189.0,699.0,138.0,425.32,1866.72,1866.72,8.78,25.61,13.27,1.01
2021-05-09 09:36:50,2714.23,15.0,36.0,0.0,37.48,282.358,5.69,1182.0,698.47,138.0,425.51,1866.82,1866.82,8.78,24.48,13.27,1.01
2021-05-09 09:37:00,2653.01,15.0,97.2,0.0,37.29,281.49,6.56,1189.0,701.38,139.0,425.82,1867.09,1867.09,8.78,25.04,13.27,1.01
2021-05-09 09:37:10,1925.77,15.0,94.8,0.0,36.33,287.24,0.81,1197.0,700.32,138.0,426.13,1867.88,1867.88,8.16,25.04,13.27,1.01
2021-05-09 09:37:20,3304.28,15.0,0.0,0.0,36.4,284.578,3.47,1204.0,697.94,138.0,426.13,1867.88,1867.88,8.16,25.04,13.27,1.01
2021-05-09 09:37:30,2671.45,15.0,169.2,0.0,36.16,278.42,9.63,1189.0,698.47,139.0,426.13,1868.35,1868.35,8.78,25.04,13.27,1.01
2021-05-09 09:37:40,2119.02,15.0,61.2,0.0,35.65,285.732,2.32,1197.0,700.32,139.0,426.64,1868.52,1868.52,8.78,25.04,13.33,1.01
2021-05-09 09:37:50,1156.5,15.0,21.6,0.0,35.46,288.452,2.32,1204.0,700.32,138.0,427.2,1868.58,1868.58,8.16,24.48,13.33,1.01
2021-05-09 09:38:00,1736.96,15.0,106.2,0.0,35.08,285.31,2.74,1204.0,699.0,138.0,427.77,1869.17,1869.17,8.78,25.04,13.33,1.01
2021-05-09 09:38:10,2284.23,15.0,82.8,0.0,34.79,285.47,2.58,1197.0,700.85,139.0,427.77,1869.4,1869.4,8.16,25.61,13.33,1.01
2021-05-09 09:38:20,2152.21,15.0,108.0,0.0,34.45,285.288,2.76,1204.0,700.85,138.0,427.27,1869.7,1869.7,8.16,25.04,13.27,1.01
2021-05-09 09:38:30,2737.83,15.0,36.0,0.0,34.44,285.122,2.93,1204.0,698.47,139.0,427.71,1869.8,1869.8,8.78,25.61,13.33,1.01
2021-05-09 09:38:40,1756.14,15.0,140.4,0.0,33.97,290.336,2.93,1197.0,700.32,138.0,427.9,1870.19,1870.19,8.78,25.04,13.33,1.01
2021-05-09 09:38:50,1250.91,15.0,18.0,0.0,33.79,286.198,1.85,1211.0,698.47,138.0,427.77,1870.24,1870.24,8.78,25.61,13.33,1.01
2021-05-09 09:39:00,3375.08,15.0,158.4,0.0,33.76,279.982,8.07,1197.0,696.36,138.0,428.78,1870.68,1870.68,9.35,25.04,13.33,1.01
2021-05-09 09:39:10,1798.18,15.0,75.6,0.0,33.25,286.822,1.23,1197.0,697.94,139.0,430.41,1870.89,1870.89,8.78,24.48,13.27,1.01
2021-05-09 09:39:20,1340.15,15.0,36.0,0.0,33.01,288.048,0.0,1204.0,700.32,138.0,430.54,1870.99,1870.99,8.78,25.04,13.27,1.01
2021-05-09 09:39:30,1788.59,15.0,115.2,0.0,32.88,286.89,1.16,1204.0,699.79,139.0,429.72,1871.31,1871.31,8.78,25.04,13.27,1.01
2021-05-09 09:39:40,1807.76,15.0,75.6,0.0,32.64,287.328,0.72,1204.0,699.79,138.0,429.66,1871.52,1871.52,8.78,24.48,13.27,1.01
2021-05-09 09:39:50,2039.36,15.0,79.2,0.0,32.44,286.48,1.57,1204.0,696.36,138.0,429.34,1871.74,1871.74,8.78,25.04,13.33,1.01
2021-05-09 09:40:00,3705.51,15.0,109.8,0.0,32.14,279.238,8.81,1204.0,699.0,139.0,429.72,1872.35,1872.35,8.78,25.04,13.27,1.01
2021-05-09 09:40:10,2440.59,15.0,115.2,0.0,31.77,279.722,8.33,1197.0,700.32,138.0,430.1,1872.67,1872.67,9.35,25.04,13.33,1.01
2021-05-09 09:40:20,1378.5,15.0,68.4,0.0,31.25,288.612,8.33,1197.0,701.91,138.0,430.22,1872.86,1872.86,8.78,24.48,13.33,1.01
2021-05-09 09:40:30,1599.77,15.0,36.0,0.0,31.29,287.1,0.95,1204.0,701.38,140.0,430.6,1872.96,1872.96,8.78,25.04,13.33,1.01
2021-05-09 09:40:40,1736.96,15.0,99.0,0.0,30.65,287.538,0.51,1204.0,697.41,138.0,430.79,1873.51,1873.51,8.78,24.48,13.27,1.01
2021-05-09 09:40:50,1632.96,15.0,118.8,0.0,30.33,287.376,0.68,1204.0,699.0,138.0,430.54,1873.84,1873.84,8.78,24.48,13.33,1.01
2021-05-09 09:41:00,1609.36,15.0,82.8,0.0,30.1,287.66,0.39,1204.0,699.0,140.0,430.6,1874.07,1874.07,8.78,24.48,13.33,1.01
2021-05-09 09:41:10,2464.2,15.0,18.0,0.0,29.99,287.336,0.72,1211.0,699.79,138.0,431.1,1874.12,1874.12,8.78,25.04,13.33,1.01
2021-05-09 09:41:20,741.25,15.0,134.4,0.0,28.85,292.402,0.72,1211.0,697.94,139.0,431.98,1875.24,1875.24,8.78,25.04,13.27,1.01
2021-05-09 09:41:30,1363.75,15.0,28.8,0.0,28.77,292.542,0.72,1211.0,700.85,139.0,431.8,1875.32,1875.32,8.78,25.04,13.33,1.01
2021-05-09 09:41:40,1453.73,15.0,79.2,0.0,28.67,286.146,1.9,1204.0,696.89,138.0,432.3,1875.54,1875.54,8.78,25.04,13.27,1.01
2021-05-09 09:41:50,2832.24,15.0,57.6,0.0,28.67,277.508,10.54,1204.0,696.36,138.0,432.68,1875.7,1875.7,8.78,24.48,13.27,1.01
2021-05-09 09:42:00,2855.84,15.0,122.4,0.0,28.54,277.982,10.07,1197.0,696.89,138.0,433.18,1876.04,1876.04,8.78,25.61,13.27,1.01
2021-05-09 09:42:10,1576.17,15.0,7.2,0.0,28.11,286.996,1.06,1197.0,701.38,138.0,433.43,1876.06,1876.06,9.35,25.04,13.33,1.01
2021-05-09 09:42:20,1284.1,15.0,97.2,0.0,27.84,291.006,1.06,1189.0,700.32,138.0,433.43,1876.33,1876.33,8.16,24.48,13.27,1.01
2021-05-09 09:42:30,1826.94,15.0,32.4,0.0,27.73,292.884,1.06,1204.0,700.32,138.0,433.43,1876.42,1876.42,8.78,25.61,13.33,1.01
2021-05-09 09:42:40,3162.67,15.0,36.0,0.0,27.85,281.59,6.46,1197.0,696.36,138.0,433.43,1876.52,1876.52,8.16,24.48,13.33,1.01
2021-05-09 09:42:50,2813.06,15.0,147.6,0.0,27.48,281.128,6.92,1189.0,697.94,138.0,433.62,1876.93,1876.93,8.78,24.48,13.33,1.01
2021-05-09 09:43:00,491.22,15.0,46.8,0.0,27.07,288.13,6.92,1197.0,699.79,138.0,433.75,1877.06,1877.06,8.78,24.48,13.33,1.01
2021-05-09 09:43:10,1524.54,15.0,78.0,0.0,26.46,287.712,0.34,1197.0,701.38,138.0,433.75,1877.71,1877.71,8.78,25.04,13.33,1.01
2021-05-09 09:43:20,2199.41,15.0,25.2,0.0,26.37,288.238,0.34,1197.0,697.94,138.0,434.06,1877.78,1877.78,8.78,24.48,13.33,1.01
2021-05-09 09:43:30,2189.82,15.0,97.2,0.0,26.26,282.012,6.04,1197.0,697.41,138.0,434.06,1878.05,1878.05,8.78,25.04,13.33,1.01
2021-05-09 09:43:40,2747.42,15.0,115.2,0.0,25.97,280.506,7.55,1197.0,699.0,138.0,434.31,1878.37,1878.37,8.78,24.48,13.27,1.01
2021-05-09 09:43:50,2822.65,15.0,50.4,0.0,25.92,282.778,5.27,1197.0,700.32,139.0,434.94,1878.51,1878.51,8.16,25.04,13.27,1.01
2021-05-09 09:44:00,3172.25,15.0,129.6,0.0,25.89,282.504,5.55,1197.0,700.32,139.0,435.38,1878.87,1878.87,8.78,25.61,13.27,1.01
2021-05-09 09:44:10,2459.03,15.0,68.4,0.0,25.5,284.948,3.1,1197.0,700.85,138.0,435.51,1879.06,1879.06,8.16,25.04,13.27,1.01
2021-05-09 09:44:20,2964.26,15.0,14.4,0.0,25.09,284.45,3.6,1197.0,698.47,138.0,435.38,1879.1,1879.1,8.16,24.48,13.33,1.01
2021-05-09 09:44:30,1048.08,15.0,75.6,0.0,24.61,289.806,3.6,1204.0,701.91,138.0,435.32,1879.52,1879.52,8.78,25.04,13.27,1.01
2021-05-09 09:44:40,2265.79,15.0,82.8,0.0,24.55,287.426,0.63,1204.0,700.32,139.0,435.32,1879.75,1879.75,8.78,25.61,13.27,1.01
2021-05-09 09:44:50,2327.01,15.0,115.2,0.0,24.0,276.402,11.65,1204.0,697.94,138.0,436.07,1880.39,1880.39,8.78,24.48,13.21,1.01
2021-05-09 09:45:00,1859.39,15.0,126.0,0.0,23.51,291.118,11.65,1197.0,700.85,140.0,436.76,1880.74,1880.74,9.35,25.04,13.27,1.01
2021-05-09 09:45:10,1166.09,15.0,0.0,0.0,23.48,292.526,11.65,1211.0,700.32,138.0,436.45,1880.74,1880.74,8.78,25.04,13.33,1.01
2021-05-09 09:45:20,2771.02,15.0,14.4,0.0,23.51,283.144,4.91,1197.0,700.85,138.0,436.26,1880.78,1880.78,8.78,25.04,13.27,1.01
2021-05-09 09:45:30,2709.07,15.0,122.4,0.0,23.37,282.102,5.95,1197.0,697.41,138.0,436.76,1881.12,1881.12,8.78,25.04,13.33,1.01
2021-05-09 09:45:40,1104.87,15.0,28.8,0.0,22.89,290.306,5.95,1204.0,696.89,140.0,436.76,1881.2,1881.2,7.59,25.61,13.33,1.01
2021-05-09 09:45:50,916.05,15.0,57.6,0.0,22.8,289.774,5.95,1218.0,697.41,138.0,436.89,1881.36,1881.36,8.78,25.61,13.33,1.01
2021-05-09 09:46:00,2968.69,15.0,165.6,0.0,22.71,285.196,2.85,1211.0,700.85,138.0,437.77,1881.82,1881.82,8.16,25.04,13.33,1.01
2021-05-09 09:46:10,2496.65,15.0,14.4,0.0,22.36,283.372,4.68,1204.0,700.85,139.0,438.34,1881.86,1881.86,8.16,25.61,13.33,1.01
2021-05-09 09:46:20,1784.16,15.0,93.6,0.0,22.06,286.634,1.42,1211.0,700.85,138.0,437.83,1882.12,1882.12,8.16,24.48,13.33,1.01
2021-05-09 09:46:30,3558.74,15.0,75.6,0.0,21.94,282.466,5.59,1211.0,698.47,139.0,437.77,1882.54,1882.54,8.78,24.48,13.27,1.01
2021-05-09 09:46:40,3530.71,15.0,93.6,0.0,21.7,281.138,6.91,1204.0,698.47,138.0,437.77,1882.8,1882.8,8.78,23.91,13.33,1.01
2021-05-09 09:46:50,2681.04,15.0,100.8,0.0,21.52,280.436,7.62,1197.0,701.38,139.0,437.83,1883.08,1883.08,8.78,25.04,13.33,1.01
2021-05-09 09:47:00,1477.34,15.0,100.8,0.0,20.92,285.874,2.18,1204.0,699.0,138.0,438.71,1883.36,1883.36,7.59,26.17,13.33,1.01
2021-05-09 09:47:10,1599.77,15.0,41.4,0.0,20.72,284.998,3.05,1211.0,697.41,138.0,438.53,1883.59,1883.59,8.16,25.61,13.33,1.01
2021-05-09 09:47:20,1349.74,15.0,75.6,0.0,20.3,288.746,3.05,1204.0,697.94,139.0,438.53,1883.8,1883.8,8.16,25.61,13.27,1.01
2021-05-09 09:47:30,859.26,15.0,57.6,0.0,20.08,288.46,3.05,1218.0,701.91,139.0,438.71,1883.96,1883.96,8.78,25.04,13.33,1.01
2021-05-09 09:47:40,4592.8,15.0,122.4,0.0,20.41,274.956,13.1,1204.0,699.0,139.0,438.9,1884.3,1884.3,8.78,25.04,13.33,1.01
2021-05-09 09:47:50,3780.74,15.0,76.8,0.0,19.64,284.63,3.42,1218.0,701.91,139.0,439.34,1884.94,1884.94,8.16,25.04,13.27,1.01
2021-05-09 09:48:00,2161.79,15.0,86.4,0.0,19.15,287.628,0.42,1211.0,700.32,138.0,439.72,1885.18,1885.18,8.78,25.61,13.27,1.01
2021-05-09 09:48:10,1514.95,15.0,54.0,0.0,18.71,290.822,0.42,1218.0,700.85,138.0,439.78,1885.33,1885.33,8.16,24.48,13.33,1.01
2021-05-09 09:48:20,1864.56,15.0,61.2,0.0,18.69,286.07,1.98,1218.0,699.0,138.0,439.91,1885.5,1885.5,8.16,25.04,13.33,1.01
2021-05-09 09:48:30,2936.23,15.0,61.2,0.0,18.52,283.74,4.31,1211.0,696.89,140.0,439.91,1885.67,1885.67,8.78,25.61,13.33,1.01
2021-05-09 09:48:40,1618.95,15.0,111.6,0.0,18.18,283.72,4.33,1211.0,696.89,139.0,439.78,1885.98,1885.98,8.78,25.61,13.27,1.01
2021-05-09 09:48:50,1741.38,15.0,97.2,0.0,17.93,288.602,4.33,1211.0,699.79,138.0,440.41,1886.25,1886.25,8.78,25.61,13.33,1.01
2021-05-09 09:49:00,2388.23,15.0,14.4,0.0,17.93,284.472,3.58,1204.0,697.94,138.0,440.79,1886.29,1886.29,8.78,25.04,13.33,1.01
2021-05-09 09:49:10,1312.12,15.0,100.8,0.0,17.56,288.906,3.58,1204.0,702.96,138.0,441.48,1886.57,1886.57,8.78,25.04,13.27,1.01
2021-05-09 09:49:20,741.25,15.0,72.0,0.0,17.19,289.562,3.58,1211.0,696.89,138.0,440.85,1886.77,1886.77,8.16,25.61,13.27,1.01
2021-05-09 09:49:30,2567.45,15.0,147.6,0.0,17.05,281.192,6.86,1197.0,701.91,138.0,441.17,1887.18,1887.18,8.16,25.61,13.27,1.01
2021-05-09 09:49:40,1666.15,15.0,129.6,0.0,16.74,289.094,6.86,1211.0,699.0,138.0,440.98,1887.54,1887.54,8.78,25.04,13.33,1.01
2021-05-09 09:49:50,2968.69,15.0,0.0,0.0,16.83,286.856,1.2,1226.0,698.47,138.0,441.54,1887.54,1887.54,8.78,25.04,13.27,1.01
2021-05-09 09:50:00,2346.19,15.0,108.0,0.0,16.81,281.266,6.79,1218.0,696.89,139.0,441.54,1887.84,1887.84,8.78,25.61,13.33,1.01
2021-05-09 09:50:10,3025.48,15.0,43.2,0.0,16.25,282.292,5.76,1204.0,696.89,138.0,441.73,1887.96,1887.96,8.78,26.17,13.27,1.01
